psmiles,wpsmiles,original_index,n_distinct_monomers,refractive_index,legacy_test_fold
COC(=O)c1cc(Oc2c(OC(=O)c3ccc(C(=O)c4ccc(C(=O)CC(CC(C)(NN=C(CC(=O)c5ccc(Oc6ccc(-n7c(=O)c8cc9c(=O)n(*)c(=O)c9cc8c7=O)cc6)cc5)C(F)(F)C(F)(F)F)C(=O)OCc5c(Cl)cccc5Cl)O[N+](=O)[O-])cc4)cc3)ccc(F)c2C(=O)OC)nc(C(Cc2cc(OC)cc(*)c2O)OC)c1,[*:1]c1cc(OC)cc([*:2])c1O.[*:3]CC([*:4])OC.[*:5]c1cc(C(=O)OC)cc([*:6])n1.[*:7]Oc1c(OC(=O)c2ccc(C(=O)c3ccc(C([*:8])=O)cc3)cc2)ccc(F)c1C(=O)OC.[*:9]CC([*:10])O[N+](=O)[O-].[*:11]CC([*:12])(C)C(=O)OCc1c(Cl)cccc1Cl.[*:13]NN=C(CC([*:14])=O)C(F)(F)C(F)(F)F.[*:15]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*:16])c(=O)c5cc4c3=O)cc2)cc1|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|<1-15:.25:.25<1-16:.25:.25<1-3:.25:.25<1-4:.25:.25<2-15:.25:.25<2-16:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-1:.25:.25<15-2:.25:.25<16-13:.25:.25<16-14:.25:.25<16-1:.25:.25<16-2:.25:.25,5528,8,1.6624352931976318,5
CCCCC(=O)c1ccc(C(Cc2ccc(C(C)(CC(=O)OCC(C)ON3CCN(C(=O)CCCCCCCCC(=O)c4cc(F)cc(CN(CC=C*)C(=O)Oc5ccc(CNC(=O)C(F)(F)F)cc5)c4S(=O)(=O)F)CC3)C(=O)OC(C)C)cc2O)*)cc1,[*:1]C=CCN(C[*:2])C(=O)Oc1ccc(CNC(=O)C(F)(F)F)cc1.[*:3]c1cc(F)cc([*:4])c1S(=O)(=O)F.[*:5]C(=O)CCCCCCCCC(=O)N1CCN([*:6])CC1.[*:7]OC(C)COC([*:8])=O.[*:9]CC([*:10])(C)C(=O)OC(C)C.[*:11]c1ccc([*:12])c(O)c1.[*:13]CC([*:14])c1ccc(C(=O)CCCC)cc1|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,16195,7,1.4632892608642578,1
CCCCCCc1ccc(C(Cc2cc3ccc4cc(C(=O)Nc5ccc(Oc6ccc(NC(=O)OCc7cc(Br)c(OC(=O)OC(C)(C)CNC(=O)COc8cc(F)c(Cl)c(*)c8N)cc7F)cc6)cc5)cc5ccc(c2)c3c45)CC(CC)(C(=O)OCC)c2cc(C=O)c(OCCC)c(*)c2)cc1,[*:1]c1c(N)c([*:2])cc(F)c1Cl.CC(C)(CNC(=O)CO[*:3])OC(=O)[*:4].[*:5]Oc1cc(F)c(COC(=O)Nc2ccc(Oc3ccc(NC([*:6])=O)cc3)cc2)cc1Br.[*:7]c1cc2ccc3cc([*:8])cc4ccc(c1)c2c34.[*:9]CC([*:10])c1ccc(CCCCCC)cc1.[*:11]CC([*:12])(CC)C(=O)OCC.[*:13]c1cc([*:14])c(OCCC)c(C=O)c1|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,5335,7,1.4965864419937134,1
C=CC(COC(=O)c1c(O)c([N+](=O)[O-])cc(C(CC(=O)c2ccc(OC(=O)c3ccc(Oc4cc(C)cc(*)c4O)cc3F)cc2F)C(=O)c2ccc(CCC)cc2)c1F)NCC(C=C)Oc1nc(OC(C)(CC)C(=O)OCCC(C)OC(=O)OCC(C)C(C)OC(=O)c2cc(Cl)cc(*)c2[N+](=O)[O-])[nH]c1C(F)(F)F,[*:1]c1cc(C)cc([*:2])c1O.[*:3]Oc1ccc(C(=O)Oc2ccc(C([*:4])=O)c(F)c2)c(F)c1.[*:5]CC([*:6])C(=O)c1ccc(CCC)cc1.[*:7]c1cc([N+](=O)[O-])c(O)c([*:8])c1F.C=CC(COC(=O)[*:9])NCC(C=C)O[*:10].[*:11]c1nc([*:12])[nH]c1C(F)(F)F.CCC(C)(O[*:13])C(=O)OCCC(C)OC(=O)[*:14].CC(CO[*:15])C(C)OC(=O)[*:16].[*:17]c1cc(Cl)cc([*:18])c1[N+](=O)[O-]|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|<1-17:.25:.25<1-18:.25:.25<1-3:.25:.25<1-4:.25:.25<2-17:.25:.25<2-18:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-17:.25:.25<15-18:.25:.25<16-13:.25:.25<16-14:.25:.25<16-17:.25:.25<16-18:.25:.25<17-15:.25:.25<17-16:.25:.25<17-1:.25:.25<17-2:.25:.25<18-15:.25:.25<18-16:.25:.25<18-1:.25:.25<18-2:.25:.25,17805,9,1.6927634477615356,1
CC(CC1OC(CO)C(OC(=O)c2ccc(C(=O)Nc3ccc(CC(O)c4cccc(NC(Cc5cc(C(C)(C*)C(=O)OCCBr)c(N)nn5)c5cccc6ccccc56)c4)cc3)cc2)C(O)C1N)(CC(c1cccc(-c2ccc(-c3ccccc3)cc2)c1)*)C(=O)OCc1cccc(Cl)c1,[*:1]CC([*:2])(C)C(=O)OCCBr.[*:3]c1cc([*:4])nnc1N.[*:5]CC([*:6])c1cccc2ccccc12.[*:7]Nc1cccc(C(O)Cc2ccc(NC(=O)c3ccc(C([*:8])=O)cc3)cc2)c1.[*:9]OC1C(CO)OC([*:10])C(N)C1O.[*:11]CC([*:12])(C)C(=O)OCc1cccc(Cl)c1.[*:13]CC([*:14])c1cccc(-c2ccc(-c3ccccc3)cc2)c1|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,11880,7,1.379240870475769,3
CCCCCC(=O)OC(CC1C(CCCC)C2CC(c3nccc(*)c3C=O)C1C2)CC(C)(C(=O)OCc1ccc(Cl)cc1Cl)c1cc(-c2cc(-c3cc(C=CC(=O)O)c(OCC)c(*)c3)cc(C)c2Cl)c(N)c(C)c1Cl,[*:1]c1ccnc([*:2])c1C=O.[*:3]C1CC2CC1C([*:4])C2CCCC.[*:5]CC([*:6])OC(=O)CCCCC.[*:7]CC([*:8])(C)C(=O)OCc1ccc(Cl)cc1Cl.[*:9]c1cc([*:10])c(N)c(C)c1Cl.[*:11]c1cc([*:12])cc(C)c1Cl.[*:13]c1cc([*:14])c(OCC)c(C=CC(=O)O)c1|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,19927,7,1.542841911315918,1
C=CCCC(CO*)NCC(CC)OC(=O)C(C(=O)c1ccc(C)c(C)c1)C(c1cccc(F)c1)c1ccc2oc3ccc(Nc4ccc(NC(=O)C5(C(=O)CC(CCCCCCNC(=O)c6ccc(-c7ccc(C(=O)N*)cc7)cc6)CCc6ccccc6)CCC5)cc4F)cc3c2c1,C=CCCC(CO[*:1])NCC(CC)OC(=O)[*:2].[*:3]C(C(=O)c1ccc(C)c(C)c1)C([*:4])c1cccc(F)c1.[*:5]c1ccc2oc3ccc([*:6])cc3c2c1.[*:7]Nc1ccc(NC(=O)C2(C([*:8])=O)CCC2)cc1F.[*:9]CC([*:10])CCc1ccccc1.[*:11]CCCCCCNC(=O)c1ccc(-c2ccc(C(=O)N[*:12])cc2)cc1|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|<1-11:.25:.25<1-12:.25:.25<1-3:.25:.25<1-4:.25:.25<2-11:.25:.25<2-12:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-1:.25:.25<11-2:.25:.25<12-9:.25:.25<12-10:.25:.25<12-1:.25:.25<12-2:.25:.25,8419,6,1.5170434713363647,3
COc1c(NC(C(=O)NCCNC(=O)CC(C=CC(=CC(CC(=O)CCC(=O)OC(CC(F)(F)F)(OC(Oc2ccccc2)C(C)O*)C(F)(F)F)Cc2cc(C)cc(C)c2)Cc2c(F)c(F)c(F)c(F)c2F)OC)C(F)(F)F)cc(F)cc1-c1cc(-c2cc(*)cc(C)c2C)ccc1[N+](=O)[O-],[*:1]OC(C)C([*:2])Oc1ccccc1.[*:3]OC(CC(F)(F)F)(OC(=O)CCC([*:4])=O)C(F)(F)F.[*:5]CC([*:6])Cc1cc(C)cc(C)c1.[*:7]C=C([*:8])Cc1c(F)c(F)c(F)c(F)c1F.[*:9]/C=C/C(C[*:10])OC.O=C([*:11])NCCNC(=O)C(N[*:12])C(F)(F)F.[*:13]c1cc(F)cc([*:14])c1OC.[*:15]c1cc([*:16])ccc1[N+](=O)[O-].[*:17]c1cc([*:18])cc(C)c1C|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|<1-17:.25:.25<1-18:.25:.25<1-3:.25:.25<1-4:.25:.25<2-17:.25:.25<2-18:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-17:.25:.25<15-18:.25:.25<16-13:.25:.25<16-14:.25:.25<16-17:.25:.25<16-18:.25:.25<17-15:.25:.25<17-16:.25:.25<17-1:.25:.25<17-2:.25:.25<18-15:.25:.25<18-16:.25:.25<18-1:.25:.25<18-2:.25:.25,14406,9,1.6508655548095703,2
COCn1nc(C=CC2CC(c3ccnc4c(CCOCCC(CCCOC(=O)NC(C)C(C)C(=O)NCCN*)S(=O)(=O)F)cccc34)C3C2C(F)(F)C3(F)F)nc1C(=O)c1cnc(C(=O)Oc2cc(F)cc(OC(=O)C(F)C(=O)Nc3c(Nc4nc(*)n(Cc5ccccc5)n4)[nH]c(=S)[nH]c3=O)c2N)cn1,[*:1]c1nc([*:2])nn1Cc1ccccc1.[*:3]Nc1[nH]c(=S)[nH]c(=O)c1NC(=O)C(F)C([*:4])=O.[*:5]Oc1cc(F)cc(OC(=O)c2cnc(C([*:6])=O)cn2)c1N.[*:7]c1nc([*:8])nn1COC.[*:9]C=CC1CC([*:10])C2C1C(F)(F)C2(F)F.[*:11]c1ccnc2c([*:12])cccc12.[*:13]CCO[*:14].[*:15]CCC(CCCO[*:16])S(=O)(=O)F.CC(NC(=O)[*:17])C(C)C(=O)NCCN[*:18]|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|<1-17:.25:.25<1-18:.25:.25<1-3:.25:.25<1-4:.25:.25<2-17:.25:.25<2-18:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-17:.25:.25<15-18:.25:.25<16-13:.25:.25<16-14:.25:.25<16-17:.25:.25<16-18:.25:.25<17-15:.25:.25<17-16:.25:.25<17-1:.25:.25<17-2:.25:.25<18-15:.25:.25<18-16:.25:.25<18-1:.25:.25<18-2:.25:.25,19932,9,1.6730035543441772,1
CCOC(=O)c1cc(NCCCCCCCC(=O)c2cc(CCCCCCCCCC(=O)N*)ccc2OCC(=O)Cl)c(N)c(-c2ccc(C(=O)OC3CS(=O)(=O)CC3OC(=O)Nc3cc(F)c(F)c(Nc4cc(*)c(F)c(F)c4O)c3)c3ccccc23)c1,[*:1]c1cc([*:2])c(O)c(F)c1F.[*:3]Nc1cc(NC(=O)OC2CS(=O)(=O)CC2OC([*:4])=O)cc(F)c1F.[*:5]c1ccc([*:6])c2ccccc12.[*:7]c1cc(C(=O)OCC)cc([*:8])c1N.[*:9]NCCCCCCCC([*:10])=O.[*:11]c1cc([*:12])ccc1OCC(=O)Cl.[*:13]CCCCCCCCCC(=O)N[*:14]|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,5305,7,1.4430618286132812,2
C=CC(CNCC(CC)NC(Cc1ccc(-c2ccc(C(=O)Oc3ccc(Sc4ccc(O*)cc4)cc3)s2)s1)c1ccc(COCCCCCC)cc1)OC(=O)c1ncc(-c2[nH]nc3ccc(CC(CCCCCCCC)CC(SC)*)cc23)c2ccccc12,[*:1]Oc1ccc(Sc2ccc(OC([*:2])=O)cc2)cc1.[*:3]c1ccc(-c2ccc([*:4])s2)s1.[*:5]CC([*:6])c1ccc(COCCCCCC)cc1.C=CC(CNCC(CC)N[*:7])OC(=O)[*:8].[*:9]c1ncc([*:10])c2ccccc12.[*:11]c1[nH]nc2ccc([*:12])cc12.[*:13]CC([*:14])CCCCCCCC.[*:15]CC([*:16])SC|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|<1-15:.25:.25<1-16:.25:.25<1-3:.25:.25<1-4:.25:.25<2-15:.25:.25<2-16:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-1:.25:.25<15-2:.25:.25<16-13:.25:.25<16-14:.25:.25<16-1:.25:.25<16-2:.25:.25,12487,8,1.551244854927063,2
CCOC(=O)CCC(N*)C(=O)C(F)(F)C(F)(c1ccc(C(=O)O)c(CC(c2ccc(C(O)CCN3CCOCC3)cc2)c2c(F)cc(F)c(C(F)(F)F)c2-c2ccc3oc4ccc(C5CCC(OC(C)CC(CC)OC(=O)c6ccc7c(*)nc(N)cc7c6)C5)cc4c3c2)n1)C(F)(F)C(F)(F)C(F)(F)C(F)F,[*:1]NC(CCC(=O)OCC)C([*:2])=O.[*:3]C(F)(F)C([*:4])(F)C(F)(F)C(F)(F)C(F)(F)C(F)F.[*:5]c1ccc(C(=O)O)c([*:6])n1.[*:7]CC([*:8])c1ccc(C(O)CCN2CCOCC2)cc1.[*:9]c1c(F)cc(F)c(C(F)(F)F)c1[*:10].[*:11]c1ccc2oc3ccc([*:12])cc3c2c1.[*:13]C1CCC([*:14])C1.CCC(CC(C)O[*:15])OC(=O)[*:16].[*:17]c1ccc2c([*:18])nc(N)cc2c1|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|<1-17:.25:.25<1-18:.25:.25<1-3:.25:.25<1-4:.25:.25<2-17:.25:.25<2-18:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-17:.25:.25<15-18:.25:.25<16-13:.25:.25<16-14:.25:.25<16-17:.25:.25<16-18:.25:.25<17-15:.25:.25<17-16:.25:.25<17-1:.25:.25<17-2:.25:.25<18-15:.25:.25<18-16:.25:.25<18-1:.25:.25<18-2:.25:.25,12969,9,1.535378098487854,1
